STATION,NAME,COUNTRY,LATITUDE,LONGITUDE,ELEVATION,DATE,EMXP,PRCP,TAVG,TMAX,TMIN
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1994-04,0.67,1.7,53.9,61.6,46.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1994-05,0.46,0.94,65.3,73.6,57
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1994-06,0.49,0.49,71.5,81.2,61.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1994-07,0,0,80,89.7,70.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1994-08,0.89,1.02,79.6,89.5,69.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1994-09,1.98,7.14,68.2,75.7,60.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1994-10,3.15,5.49,60.6,68,53.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1994-11,0.97,2.36,56.5,63.1,49.9
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1994-12,0.24,0.43,48.5,55.4,41.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1995-01,1.17,1.45,44.1,51.8,36.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1995-02,0.44,1.88,51.1,58.5,43.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1995-03,0.17,0.41,49.8,58.9,40.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1995-04,1.62,4.17,57,64.9,49
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1995-05,1.43,3.11,62.5,71.3,53.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1995-06,0.01,0.01,68.9,78.7,59
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1995-07,0.07,0.08,78.9,88.4,69.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1995-08,0.67,1.61,76,84.5,67.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1995-09,1.57,2.79,65.7,73.7,57.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1995-10,1.7,2.88,65.8,73.5,58
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1995-11,0.72,1.69,52.7,59.7,45.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1995-12,1.61,4.22,48,54.7,41.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1996-01,1.41,5.33,51.8,57.5,46.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1996-02,0.24,0.63,44.3,51.4,37.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1996-03,0.91,1.54,50.1,58,42.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1996-04,0.47,1.62,56.9,65.6,48.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1996-05,0.36,0.39,63.9,72.7,55.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1996-06,0.76,0.97,72.5,82.1,63
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1996-07,0.09,0.21,74.6,83.7,65.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1996-08,1.89,3.35,73.3,82.5,64.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1996-09,1.56,5.8,64.5,72.7,56.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1996-10,0.57,1.65,59.7,66.9,52.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1996-11,1.13,4.11,51.7,58.3,45.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1996-12,0.78,2.02,49.9,55.3,44.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1997-01,1.14,3.98,47.7,54.7,40.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1997-02,0.04,0.07,49.7,58.7,40.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1997-03,0.01,0.01,55,66.3,43.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1997-04,0.51,0.72,57.6,66.9,48.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1997-05,0.09,0.21,65.8,74.6,57.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1997-06,0.91,1.85,70.2,78,62.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1997-07,0.24,0.33,74.2,83.7,64.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1997-08,1.58,1.99,77,85.6,68.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1997-09,0.5,0.7,71.5,80.9,62.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1997-10,0.85,2.17,63.9,72.2,55.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1997-11,0.46,1.91,54.6,61.2,48.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1997-12,0.83,1.36,47,54,40.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1998-01,0.37,0.86,46.9,54.4,39.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1998-02,0.07,0.18,48.8,59.1,38.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1998-03,0.14,0.14,51.8,61.6,42
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1998-04,1.19,3.64,56,63.5,48.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1998-05,1.17,1.59,65.5,74.8,56.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1998-06,0.69,0.76,72.5,82,63
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1998-07,0.02,0.02,78,88.1,67.9
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1998-08,1.36,1.52,76.5,86.5,66.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1998-09,5.75,8.12,68.4,76.8,60
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1998-10,0.95,1.57,60.1,67.3,52.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1998-11,0.21,0.49,46.2,54,38.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1998-12,0.99,1.63,44.5,52.6,36.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1999-01,1.77,4.06,46.3,54.2,38.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1999-02,0.01,0.02,44.7,53.2,36.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1999-03,0.83,2.09,53,62.2,43.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1999-04,0.81,2.19,56.7,64.7,48.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1999-05,0.61,1.01,67.4,75.9,58.9
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1999-06,0.07,0.16,70.9,80.7,61.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1999-07,1.1,1.13,77.2,87.5,67
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1999-08,0.28,0.38,77.2,86.3,68
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1999-09,2.39,4.79,72.2,80.5,63.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1999-10,2.7,5.02,62.6,70.3,54.9
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1999-11,0.65,2.99,49.6,57.2,41.9
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,1999-12,0.24,0.44,44.5,51.8,37.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2000-01,0.06,0.08,43.5,51.4,35.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2000-02,0.09,0.13,49.4,58.5,40.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2000-03,2.44,2.81,53.1,62.3,44
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2000-04,1.95,3.76,57.9,66.1,49.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2000-05,0.76,1.02,67.3,76.1,58.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2000-06,0.3,0.5,72.9,82.5,63.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2000-07,0.28,0.57,74.2,83.8,64.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2000-08,0.17,0.24,77.4,87.4,67.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2000-09,1.75,3.05,70.2,79.2,61.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2000-10,2.38,3.94,61.4,68.7,54.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2000-11,1.65,4.85,52.8,59.4,46.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2000-12,2.37,3.81,52,58,45.9
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2001-01,1.3,2.17,49.3,55.3,43.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2001-02,0.79,1.39,48.3,56.5,40.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2001-03,0.5,1.4,56.5,64.5,48.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2001-04,0.62,0.98,56.2,65,47.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2001-05,1.65,3.26,65.9,74,57.9
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2001-06,0.06,0.06,71.7,81.8,61.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2001-07,0.55,0.74,76.5,86.2,66.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2001-08,0,0,77.7,87.5,67.9
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2001-09,0.74,1.31,66.2,74.8,57.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2001-10,0.49,1.46,67.4,75.1,59.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2001-11,0.44,0.99,49.7,57.1,42.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2001-12,0.03,0.05,40.7,48.7,32.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2002-01,0.54,0.89,44.9,54.2,35.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2002-02,0.93,3,50.4,57.9,42.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2002-03,1.39,1.81,55.3,63.9,46.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2002-04,0.36,1.26,58.8,67.8,49.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2002-05,1.15,3.67,63.1,71.8,54.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2002-06,1.52,2.79,73.1,82.8,63.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2002-07,0.28,0.67,75.3,84.6,66.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2002-08,1.29,2.5,74.2,83.7,64.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2002-09,2.06,6.61,67.3,74.8,59.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2002-10,1.17,2.01,62.1,69.8,54.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2002-11,2.13,5.49,56.2,62.6,49.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2002-12,0.31,1.34,49,55.2,42.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2003-01,0.91,2.61,42.6,49.8,35.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2003-02,0.61,0.93,44.2,52.1,36.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2003-03,0.09,0.14,52.6,62.9,42.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2003-04,1.09,2.54,57.8,66.6,49.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2003-05,0.39,0.86,66.9,76.9,57
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2003-06,0,0,78.9,89.5,68.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2003-07,0.02,0.03,79.8,90.2,69.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2003-08,0.1,0.12,82.8,93.3,72.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2003-09,1.28,5.15,68.8,77.9,59.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2003-10,0.59,2.26,60,66.5,53.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2003-11,0.94,2.66,54.6,61.8,47.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2003-12,2.69,3.73,48.1,55.2,41
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2004-01,0.2,0.64,44.3,50.8,37.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2004-02,0.11,0.24,45.6,52.9,38.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2004-03,0.06,0.1,50.1,59.1,41.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2004-04,0.72,1.44,57.4,65.8,48.9
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2004-05,0.41,0.75,62.6,71.9,53.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2004-06,0.13,0.16,73.1,83,63.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2004-07,0.02,0.02,76.3,86.2,66.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2004-08,0.77,0.82,76.5,85.5,67.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2004-09,1.15,1.88,70.9,80.5,61.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2004-10,1.09,4.43,65.2,72.4,58
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2004-11,0.37,0.57,50.1,58.3,42
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2004-12,0.26,1.27,47.3,54.4,40.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2005-01,0.11,0.13,43.8,51.7,35.9
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2005-02,0.02,0.02,42,50.3,33.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2005-03,0.28,0.52,49.9,59.6,40.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2005-04,2.18,3.18,57.1,66.4,47.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2005-05,1.06,1.93,66.1,75.9,56.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2005-06,1.29,1.35,75.3,84.6,66.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2005-07,0.04,0.04,77.1,86.6,67.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2005-08,0.13,0.24,74.9,84.2,65.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2005-09,2.2,6.58,69.2,77.7,60.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2005-10,0.79,1.81,64.8,72.1,57.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2005-11,1.28,2.22,51.4,58.5,44.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2005-12,0.59,0.89,40.5,48.7,32.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2006-01,1.3,2.21,44.5,52.6,36.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2006-02,0.35,0.76,44.6,53.2,36.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2006-03,0.06,0.2,51.5,59.4,43.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2006-04,0.06,0.07,59.6,69.3,49.9
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2006-05,0.26,0.31,66.5,76.4,56.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2006-06,0.13,0.13,73.3,84.1,62.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2006-07,0.28,0.35,82.4,92.9,71.9
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2006-08,0.08,0.28,74.3,83.4,65.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2006-09,1.93,3.7,72.1,80.5,63.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2006-10,0.88,1.58,66.6,74.8,58.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2006-11,0.91,0.98,57.8,65.4,50.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2006-12,0.61,1.85,48.3,56.9,39.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2007-01,0.54,0.54,48.7,57.2,40.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2007-02,0.34,1.16,50.1,58.7,41.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2007-03,0.18,0.28,52.8,61.6,44.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2007-04,0.53,1.17,62.7,73,52.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2007-05,1.05,3.33,67.2,75.9,58.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2007-06,1.13,1.2,72.9,81.9,63.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2007-07,0.06,0.06,75.8,85.5,66.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2007-08,0.16,0.19,74.6,84.3,64.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2007-09,0.03,0.03,68.6,79.1,58
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2007-10,1.26,1.31,60.9,70.8,50.9
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2007-11,1.97,2.41,50,58.6,41.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2007-12,0.21,0.47,45.3,53.3,37.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2008-01,0.6,1.82,48.7,56.6,40.9
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2008-02,0.75,1.51,49.7,58.6,40.9
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2008-03,0.36,0.66,51.6,59.4,43.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2008-04,0.72,2.38,57.4,65.8,49
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2008-05,1.29,3.38,66,74.6,57.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2008-06,0.68,0.87,72.5,81.9,63.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2008-07,0.07,0.17,76.2,86.2,66.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2008-08,0.02,0.04,76.2,86.6,65.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2008-09,0.54,1.4,68.4,77.1,59.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2008-10,1.69,3.34,61.6,69.7,53.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2008-11,1.5,5.43,51.3,58.7,43.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2008-12,1.86,4.3,45.2,51.4,38.9
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2009-01,1.05,3.12,42.4,50.2,34.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2009-02,0.43,1.47,46.3,54.3,38.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2009-03,0.58,1.43,51.7,60.7,42.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2009-04,1.02,3.87,58.8,67.7,49.9
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2009-05,0.59,0.72,68.6,79.2,58.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2009-06,0.59,1.72,73.3,83.9,62.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2009-07,0.03,0.03,78.5,88.3,68.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2009-08,2.16,2.57,78.7,89.1,68.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2009-09,4.1,8.42,71.1,80.7,61.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2009-10,1.36,3.31,61.9,69.5,54.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2009-11,0.98,1.65,55.7,63,48.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2009-12,1.38,3.9,46.5,52.5,40.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2010-01,1.26,3.5,41.1,47.5,34.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2010-02,0.54,2.31,45.1,52.7,37.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2010-03,0.53,2.34,50.3,58.4,42.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2010-04,0.4,0.98,58,67.4,48.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2010-05,0.55,1.7,62.9,70.9,54.9
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2010-06,1.46,2.21,71.1,80.5,61.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2010-07,0.06,0.06,79.5,89.5,69.5
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2010-08,0.91,1.69,75.7,85.4,66.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2010-09,0.47,1.17,67.6,77.4,57.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2010-10,1.41,3.06,60.4,68.6,52.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2010-11,1.19,3.67,51.6,58.5,44.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2010-12,0.67,1.32,43.2,50.4,36
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2011-01,0.2,0.74,44.4,52.2,36.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2011-02,0.57,0.84,47.2,55.2,39.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2011-03,0.67,2.3,51.7,60.3,43.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2011-04,0.09,0.2,60.5,71,50
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2011-05,0.02,0.02,67.6,78.5,56.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2011-06,2.04,3.8,70.7,79.5,61.9
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2011-07,1.67,3.33,73.3,82.7,63.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2011-08,0.4,0.4,75.4,86.6,64.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2011-09,0.23,0.66,72.4,83,61.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2011-10,1.22,2.18,63.8,73.4,54.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2011-11,2.23,5.33,57.7,64.8,50.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2011-12,0.23,0.3,48.6,56.5,40.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2012-01,0.33,0.55,46.8,54.4,39.2
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2012-02,0.06,0.08,38,48,28.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2012-03,0.3,0.43,53.7,64.8,42.6
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2012-04,0.68,2,57.8,65.7,49.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2012-05,2.49,2.9,64.6,74.3,54.8
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2012-06,0.47,0.56,74.4,84.4,64.4
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2012-07,0.4,0.44,76.2,86.6,65.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2012-08,0.14,0.35,78.5,88.9,68
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2012-09,0.62,1.08,69.9,79,60.9
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2012-10,2.18,4.64,63.6,71.6,55.7
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2012-11,1.4,4,55.1,62,48.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2012-12,0.17,0.33,46.4,53.8,39.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2013-01,0.42,1.49,43.2,51.3,35.1
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2013-02,0.24,0.32,41.8,50.4,33.3
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2013-03,0.53,2.23,51,58.1,44
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2013-04,0.56,2.45,56,65,47
FR000007650,MARSEILLES MARIGNANE, FR,43.4378,5.2158,9,2013-05,1.22,2.64,60.4,68.6,52.2
